235289: done 6300 episodes, mean reward 0.483, speed 71.00 f/s
235462: done 6302 episodes, mean reward 0.482, speed 72.11 f/s
235801: done 6303 episodes, mean reward 0.488, speed 69.64 f/s
235949: done 6304 episodes, mean reward 0.487, speed 70.62 f/s
236038: done 6305 episodes, mean reward 0.486, speed 71.83 f/s
236172: done 6307 episodes, mean reward 0.486, speed 69.94 f/s
236315: done 6308 episodes, mean reward 0.489, speed 72.15 f/s
236782: done 6309 episodes, mean reward 0.497, speed 70.11 f/s
237047: done 6311 episodes, mean reward 0.497, speed 69.85 f/s
237192: done 6312 episodes, mean reward 0.492, speed 73.45 f/s
237598: done 6315 episodes, mean reward 0.484, speed 70.15 f/s
237745: done 6316 episodes, mean reward 0.482, speed 68.67 f/s
238063: done 6317 episodes, mean reward 0.485, speed 72.30 f/s
238152: done 6318 episodes, mean reward 0.484, speed 70.20 f/s
238259: done 6320 episodes, mean reward 0.482, speed 70.47 f/s
238387: done 6321 episodes, mean reward 0.474, speed 70.84 f/s
238728: done 6323 episodes, mean reward 0.481, speed 70.82 f/s
238951: done 6324 episodes, mean reward 0.486, speed 71.67 f/s
239059: done 6325 episodes, mean reward 0.480, speed 70.51 f/s
239150: done 6326 episodes, mean reward 0.472, speed 68.15 f/s
239309: done 6327 episodes, mean reward 0.465, speed 71.10 f/s
239413: done 6328 episodes, mean reward 0.466, speed 72.01 f/s
239502: done 6329 episodes, mean reward 0.467, speed 73.36 f/s
239763: done 6330 episodes, mean reward 0.472, speed 70.71 f/s
Test done in 55.76 sec, reward 2.127, steps 814
240137: done 6331 episodes, mean reward 0.476, speed 6.12 f/s
240436: done 6332 episodes, mean reward 0.479, speed 73.83 f/s
240586: done 6333 episodes, mean reward 0.481, speed 73.24 f/s
240694: done 6334 episodes, mean reward 0.472, speed 71.51 f/s
240803: done 6335 episodes, mean reward 0.474, speed 71.28 f/s
241054: done 6337 episodes, mean reward 0.470, speed 74.19 f/s
241482: done 6338 episodes, mean reward 0.480, speed 71.19 f/s
241630: done 6340 episodes, mean reward 0.478, speed 72.81 f/s
241720: done 6341 episodes, mean reward 0.477, speed 74.87 f/s
241850: done 6343 episodes, mean reward 0.475, speed 73.33 f/s
241939: done 6345 episodes, mean reward 0.449, speed 72.21 f/s
242480: done 6347 episodes, mean reward 0.455, speed 72.40 f/s
242562: done 6349 episodes, mean reward 0.450, speed 67.23 f/s
242766: done 6350 episodes, mean reward 0.451, speed 72.15 f/s
243141: done 6351 episodes, mean reward 0.458, speed 75.03 f/s
243263: done 6353 episodes, mean reward 0.456, speed 72.88 f/s
243461: done 6355 episodes, mean reward 0.454, speed 73.39 f/s
243626: done 6356 episodes, mean reward 0.455, speed 71.89 f/s
243808: done 6359 episodes, mean reward 0.444, speed 72.80 f/s
243973: done 6360 episodes, mean reward 0.441, speed 72.24 f/s
244617: done 6362 episodes, mean reward 0.442, speed 72.47 f/s
245137: done 6363 episodes, mean reward 0.453, speed 72.14 f/s
245378: done 6364 episodes, mean reward 0.454, speed 74.34 f/s
245488: done 6365 episodes, mean reward 0.451, speed 72.25 f/s
245987: done 6366 episodes, mean reward 0.461, speed 72.36 f/s
246077: done 6367 episodes, mean reward 0.462, speed 72.20 f/s
246206: done 6368 episodes, mean reward 0.462, speed 70.89 f/s
246482: done 6369 episodes, mean reward 0.466, speed 72.86 f/s
246661: done 6371 episodes, mean reward 0.457, speed 73.42 f/s
246789: done 6372 episodes, mean reward 0.460, speed 72.34 f/s
247131: done 6374 episodes, mean reward 0.457, speed 72.40 f/s
247449: done 6375 episodes, mean reward 0.459, speed 74.18 f/s
247974: done 6376 episodes, mean reward 0.463, speed 71.65 f/s
248464: done 6377 episodes, mean reward 0.471, speed 72.54 f/s
249106: done 6378 episodes, mean reward 0.486, speed 72.80 f/s
249425: done 6379 episodes, mean reward 0.468, speed 71.81 f/s
Test done in 54.23 sec, reward 2.078, steps 795
250426: done 6380 episodes, mean reward 0.492, speed 14.66 f/s
250649: done 6381 episodes, mean reward 0.489, speed 73.31 f/s
251025: done 6382 episodes, mean reward 0.496, speed 72.61 f/s
251849: done 6383 episodes, mean reward 0.513, speed 72.41 f/s
252395: done 6384 episodes, mean reward 0.526, speed 73.35 f/s
252880: done 6385 episodes, mean reward 0.534, speed 73.36 f/s
253084: done 6386 episodes, mean reward 0.523, speed 73.62 f/s
253250: done 6387 episodes, mean reward 0.522, speed 71.91 f/s
253627: done 6388 episodes, mean reward 0.526, speed 73.33 f/s
253815: done 6389 episodes, mean reward 0.528, speed 70.62 f/s
254179: done 6390 episodes, mean reward 0.529, speed 71.22 f/s
254266: done 6391 episodes, mean reward 0.529, speed 74.89 f/s
255263: done 6392 episodes, mean reward 0.550, speed 72.40 f/s
255341: done 6394 episodes, mean reward 0.527, speed 74.11 f/s
255621: done 6395 episodes, mean reward 0.528, speed 73.36 f/s
255709: done 6396 episodes, mean reward 0.529, speed 70.82 f/s
256185: done 6397 episodes, mean reward 0.531, speed 72.30 f/s
256328: done 6398 episodes, mean reward 0.530, speed 69.40 f/s
256906: done 6399 episodes, mean reward 0.529, speed 72.88 f/s
257294: done 6400 episodes, mean reward 0.530, speed 70.75 f/s
257557: done 6403 episodes, mean reward 0.523, speed 72.22 f/s
257780: done 6404 episodes, mean reward 0.525, speed 73.38 f/s
257921: done 6405 episodes, mean reward 0.526, speed 72.26 f/s
258505: done 6406 episodes, mean reward 0.541, speed 72.53 f/s
258729: done 6407 episodes, mean reward 0.544, speed 74.18 f/s
259004: done 6408 episodes, mean reward 0.547, speed 70.62 f/s
259107: done 6409 episodes, mean reward 0.538, speed 70.28 f/s
259234: done 6411 episodes, mean reward 0.535, speed 73.20 f/s
259372: done 6412 episodes, mean reward 0.535, speed 73.52 f/s
259649: done 6413 episodes, mean reward 0.542, speed 70.56 f/s
259849: done 6415 episodes, mean reward 0.537, speed 72.15 f/s
Test done in 65.33 sec, reward 2.511, steps 954
Best reward updated: 2.184 -> 2.511
260124: done 6416 episodes, mean reward 0.540, speed 3.97 f/s
260274: done 6417 episodes, mean reward 0.536, speed 71.15 f/s
260558: done 6418 episodes, mean reward 0.541, speed 73.87 f/s
260883: done 6420 episodes, mean reward 0.547, speed 73.20 f/s
260968: done 6421 episodes, mean reward 0.546, speed 67.71 f/s
261217: done 6422 episodes, mean reward 0.551, speed 71.93 f/s
261322: done 6424 episodes, mean reward 0.539, speed 71.36 f/s
261412: done 6425 episodes, mean reward 0.539, speed 71.53 f/s
261685: done 6426 episodes, mean reward 0.544, speed 70.86 f/s
261842: done 6427 episodes, mean reward 0.544, speed 71.74 f/s
261970: done 6428 episodes, mean reward 0.545, speed 73.05 f/s
262325: done 6429 episodes, mean reward 0.552, speed 73.40 f/s
262463: done 6430 episodes, mean reward 0.548, speed 71.91 f/s
262648: done 6431 episodes, mean reward 0.543, speed 72.91 f/s
262827: done 6432 episodes, mean reward 0.540, speed 73.87 f/s
263185: done 6434 episodes, mean reward 0.543, speed 72.71 f/s
263294: done 6435 episodes, mean reward 0.543, speed 73.13 f/s
264184: done 6436 episodes, mean reward 0.565, speed 71.84 f/s
264328: done 6437 episodes, mean reward 0.564, speed 72.33 f/s
264461: done 6439 episodes, mean reward 0.555, speed 70.40 f/s
264663: done 6440 episodes, mean reward 0.557, speed 70.72 f/s
264818: done 6442 episodes, mean reward 0.559, speed 73.16 f/s
264965: done 6443 episodes, mean reward 0.560, speed 73.38 f/s
265087: done 6445 episodes, mean reward 0.562, speed 73.08 f/s
266128: done 6447 episodes, mean reward 0.574, speed 72.62 f/s
266521: done 6448 episodes, mean reward 0.583, speed 73.07 f/s
266853: done 6449 episodes, mean reward 0.591, speed 71.76 f/s
267285: done 6450 episodes, mean reward 0.597, speed 72.12 f/s
267391: done 6451 episodes, mean reward 0.590, speed 74.10 f/s
267475: done 6452 episodes, mean reward 0.590, speed 72.59 f/s
267596: done 6454 episodes, mean reward 0.592, speed 73.39 f/s
267687: done 6455 episodes, mean reward 0.589, speed 68.97 f/s
268117: done 6456 episodes, mean reward 0.596, speed 72.12 f/s
268278: done 6458 episodes, mean reward 0.600, speed 73.72 f/s
268782: done 6459 episodes, mean reward 0.609, speed 73.17 f/s
269025: done 6460 episodes, mean reward 0.612, speed 71.39 f/s
269204: done 6461 episodes, mean reward 0.616, speed 75.13 f/s
269408: done 6462 episodes, mean reward 0.605, speed 73.09 f/s
269495: done 6463 episodes, mean reward 0.593, speed 70.64 f/s
269797: done 6464 episodes, mean reward 0.594, speed 72.30 f/s
269906: done 6465 episodes, mean reward 0.594, speed 70.14 f/s
Test done in 48.73 sec, reward 1.848, steps 715
270155: done 6466 episodes, mean reward 0.588, speed 4.76 f/s
270562: done 6468 episodes, mean reward 0.592, speed 72.84 f/s
270666: done 6470 episodes, mean reward 0.586, speed 69.64 f/s
270756: done 6471 episodes, mean reward 0.585, speed 71.24 f/s
270911: done 6473 episodes, mean reward 0.585, speed 73.19 f/s
271285: done 6474 episodes, mean reward 0.587, speed 72.14 f/s
271412: done 6475 episodes, mean reward 0.582, speed 72.40 f/s
271503: done 6476 episodes, mean reward 0.571, speed 72.21 f/s
272020: done 6477 episodes, mean reward 0.571, speed 72.10 f/s
272095: done 6478 episodes, mean reward 0.556, speed 73.40 f/s
272505: done 6479 episodes, mean reward 0.559, speed 72.19 f/s
272594: done 6480 episodes, mean reward 0.535, speed 74.45 f/s
272817: done 6481 episodes, mean reward 0.535, speed 72.94 f/s
273339: done 6483 episodes, mean reward 0.517, speed 73.04 f/s
273467: done 6484 episodes, mean reward 0.507, speed 74.16 f/s
273670: done 6485 episodes, mean reward 0.499, speed 74.18 f/s
273863: done 6486 episodes, mean reward 0.499, speed 71.94 f/s
274290: done 6487 episodes, mean reward 0.506, speed 72.42 f/s
274566: done 6489 episodes, mean reward 0.499, speed 73.47 f/s
274915: done 6491 episodes, mean reward 0.496, speed 70.55 f/s
275324: done 6492 episodes, mean reward 0.480, speed 72.87 f/s
275791: done 6493 episodes, mean reward 0.491, speed 73.05 f/s
276122: done 6495 episodes, mean reward 0.492, speed 73.25 f/s
276496: done 6496 episodes, mean reward 0.500, speed 70.72 f/s
276815: done 6499 episodes, mean reward 0.476, speed 72.41 f/s
277043: done 6501 episodes, mean reward 0.471, speed 73.73 f/s
277160: done 6503 episodes, mean reward 0.468, speed 70.94 f/s
277305: done 6504 episodes, mean reward 0.466, speed 73.00 f/s
277661: done 6505 episodes, mean reward 0.472, speed 76.52 f/s
278662: done 6506 episodes, mean reward 0.484, speed 72.58 f/s
279360: done 6508 episodes, mean reward 0.490, speed 72.82 f/s
279654: done 6509 episodes, mean reward 0.495, speed 73.26 f/s
279731: done 6511 episodes, mean reward 0.494, speed 74.60 f/s
279973: done 6514 episodes, mean reward 0.488, speed 74.23 f/s
Test done in 18.66 sec, reward 0.679, steps 275
280054: done 6515 episodes, mean reward 0.486, speed 4.09 f/s
280206: done 6516 episodes, mean reward 0.484, speed 73.12 f/s
280402: done 6518 episodes, mean reward 0.478, speed 72.70 f/s
280578: done 6519 episodes, mean reward 0.481, speed 73.82 f/s
280763: done 6520 episodes, mean reward 0.478, speed 74.05 f/s
280966: done 6521 episodes, mean reward 0.481, speed 74.01 f/s
281183: done 6522 episodes, mean reward 0.481, speed 74.68 f/s
281273: done 6523 episodes, mean reward 0.483, speed 73.67 f/s
281818: done 6524 episodes, mean reward 0.496, speed 73.38 f/s
282174: done 6525 episodes, mean reward 0.503, speed 73.35 f/s
282356: done 6526 episodes, mean reward 0.501, speed 72.02 f/s
282443: done 6527 episodes, mean reward 0.499, speed 70.35 f/s
282599: done 6529 episodes, mean reward 0.490, speed 73.75 f/s
282767: done 6530 episodes, mean reward 0.491, speed 71.17 f/s
283043: done 6531 episodes, mean reward 0.493, speed 74.19 f/s
283133: done 6532 episodes, mean reward 0.491, speed 72.91 f/s
283223: done 6533 episodes, mean reward 0.492, speed 74.83 f/s
283521: done 6534 episodes, mean reward 0.492, speed 72.71 f/s
283773: done 6536 episodes, mean reward 0.472, speed 71.87 f/s
283876: done 6537 episodes, mean reward 0.471, speed 75.21 f/s
283996: done 6539 episodes, mean reward 0.471, speed 74.50 f/s
284161: done 6540 episodes, mean reward 0.470, speed 75.67 f/s
284547: done 6541 episodes, mean reward 0.478, speed 72.79 f/s
284718: done 6543 episodes, mean reward 0.477, speed 72.73 f/s
284959: done 6544 episodes, mean reward 0.481, speed 73.51 f/s
285205: done 6546 episodes, mean reward 0.485, speed 71.36 f/s
285345: done 6548 episodes, mean reward 0.454, speed 73.40 f/s
285492: done 6549 episodes, mean reward 0.449, speed 72.53 f/s
285657: done 6550 episodes, mean reward 0.442, speed 71.48 f/s
285936: done 6551 episodes, mean reward 0.446, speed 71.69 f/s
286146: done 6553 episodes, mean reward 0.448, speed 69.80 f/s
286553: done 6554 episodes, mean reward 0.457, speed 72.83 f/s
286889: done 6555 episodes, mean reward 0.463, speed 71.49 f/s
287265: done 6556 episodes, mean reward 0.462, speed 69.53 f/s
287864: done 6558 episodes, mean reward 0.473, speed 72.77 f/s
288258: done 6559 episodes, mean reward 0.471, speed 73.04 f/s
288379: done 6561 episodes, mean reward 0.463, speed 71.23 f/s
288523: done 6562 episodes, mean reward 0.461, speed 72.69 f/s
289004: done 6564 episodes, mean reward 0.464, speed 71.23 f/s
289147: done 6565 episodes, mean reward 0.465, speed 72.53 f/s
289255: done 6566 episodes, mean reward 0.462, speed 71.70 f/s
289694: done 6568 episodes, mean reward 0.463, speed 71.87 f/s
Test done in 29.26 sec, reward 1.091, steps 428
290071: done 6569 episodes, mean reward 0.473, speed 10.92 f/s
290214: done 6570 episodes, mean reward 0.474, speed 70.33 f/s
291158: done 6571 episodes, mean reward 0.497, speed 72.29 f/s
291284: done 6572 episodes, mean reward 0.499, speed 74.61 f/s
291409: done 6573 episodes, mean reward 0.499, speed 72.19 f/s
291534: done 6574 episodes, mean reward 0.493, speed 70.28 f/s
291643: done 6575 episodes, mean reward 0.492, speed 73.59 f/s
291759: done 6577 episodes, mean reward 0.479, speed 73.23 f/s
291943: done 6578 episodes, mean reward 0.482, speed 72.98 f/s
292052: done 6579 episodes, mean reward 0.474, speed 70.91 f/s
292314: done 6580 episodes, mean reward 0.479, speed 72.34 f/s
292777: done 6581 episodes, mean reward 0.484, speed 71.76 f/s
292873: done 6584 episodes, mean reward 0.470, speed 73.40 f/s
293020: done 6585 episodes, mean reward 0.468, speed 75.89 f/s
293413: done 6586 episodes, mean reward 0.474, speed 71.44 f/s
293496: done 6589 episodes, mean reward 0.457, speed 72.71 f/s
293633: done 6590 episodes, mean reward 0.459, speed 73.07 f/s
293775: done 6591 episodes, mean reward 0.455, speed 71.75 f/s
294252: done 6593 episodes, mean reward 0.445, speed 72.54 f/s
294359: done 6594 episodes, mean reward 0.447, speed 72.66 f/s
294593: done 6596 episodes, mean reward 0.436, speed 73.41 f/s
294715: done 6597 episodes, mean reward 0.439, speed 70.55 f/s
294942: done 6599 episodes, mean reward 0.438, speed 72.12 f/s
295129: done 6600 episodes, mean reward 0.441, speed 75.51 f/s
295276: done 6601 episodes, mean reward 0.440, speed 73.20 f/s
295356: done 6603 episodes, mean reward 0.439, speed 71.30 f/s
295460: done 6604 episodes, mean reward 0.438, speed 72.40 f/s
295742: done 6606 episodes, mean reward 0.409, speed 71.80 f/s
295846: done 6607 episodes, mean reward 0.410, speed 72.67 f/s
295941: done 6608 episodes, mean reward 0.395, speed 70.12 f/s
296068: done 6609 episodes, mean reward 0.390, speed 71.07 f/s
296251: done 6610 episodes, mean reward 0.394, speed 72.24 f/s
296525: done 6611 episodes, mean reward 0.400, speed 71.28 f/s
296669: done 6612 episodes, mean reward 0.402, speed 72.93 f/s
296955: done 6614 episodes, mean reward 0.404, speed 70.94 f/s
297292: done 6615 episodes, mean reward 0.411, speed 74.13 f/s
297472: done 6616 episodes, mean reward 0.412, speed 70.85 f/s
297595: done 6617 episodes, mean reward 0.413, speed 72.13 f/s
298304: done 6618 episodes, mean reward 0.428, speed 71.86 f/s
299012: done 6619 episodes, mean reward 0.442, speed 71.44 f/s
299114: done 6620 episodes, mean reward 0.441, speed 71.83 f/s
299232: done 6622 episodes, mean reward 0.433, speed 73.09 f/s
299601: done 6623 episodes, mean reward 0.440, speed 69.39 f/s
299852: done 6624 episodes, mean reward 0.432, speed 69.73 f/s
Test done in 24.53 sec, reward 0.907, steps 357
300056: done 6625 episodes, mean reward 0.428, speed 7.44 f/s
300314: done 6626 episodes, mean reward 0.430, speed 71.67 f/s
300490: done 6627 episodes, mean reward 0.433, speed 72.49 f/s
300689: done 6628 episodes, mean reward 0.438, speed 70.40 f/s
301446: done 6630 episodes, mean reward 0.450, speed 70.57 f/s
301561: done 6631 episodes, mean reward 0.445, speed 72.61 f/s
301643: done 6632 episodes, mean reward 0.445, speed 69.73 f/s
301715: done 6633 episodes, mean reward 0.445, speed 71.26 f/s
301957: done 6634 episodes, mean reward 0.443, speed 71.85 f/s
302175: done 6635 episodes, mean reward 0.448, speed 72.01 f/s
302410: done 6636 episodes, mean reward 0.448, speed 72.49 f/s
302974: done 6637 episodes, mean reward 0.460, speed 72.44 f/s
303061: done 6638 episodes, mean reward 0.462, speed 70.61 f/s
303148: done 6639 episodes, mean reward 0.461, speed 71.22 f/s
303311: done 6640 episodes, mean reward 0.461, speed 70.95 f/s
303452: done 6641 episodes, mean reward 0.455, speed 73.00 f/s
303673: done 6642 episodes, mean reward 0.460, speed 71.17 f/s
303969: done 6643 episodes, mean reward 0.464, speed 71.92 f/s
304050: done 6645 episodes, mean reward 0.459, speed 74.43 f/s
304591: done 6646 episodes, mean reward 0.468, speed 73.14 f/s
304863: done 6648 episodes, mean reward 0.471, speed 73.82 f/s
305083: done 6649 episodes, mean reward 0.473, speed 72.27 f/s
305170: done 6650 episodes, mean reward 0.471, speed 72.57 f/s
305293: done 6651 episodes, mean reward 0.467, speed 76.57 f/s
305699: done 6652 episodes, mean reward 0.476, speed 70.87 f/s
305900: done 6653 episodes, mean reward 0.477, speed 73.33 f/s
306097: done 6654 episodes, mean reward 0.472, speed 73.47 f/s
306187: done 6655 episodes, mean reward 0.466, speed 71.44 f/s
306402: done 6657 episodes, mean reward 0.460, speed 72.60 f/s
306551: done 6658 episodes, mean reward 0.449, speed 71.05 f/s
306793: done 6659 episodes, mean reward 0.445, speed 72.98 f/s
307100: done 6660 episodes, mean reward 0.451, speed 73.15 f/s
307360: done 6661 episodes, mean reward 0.456, speed 72.63 f/s
307560: done 6662 episodes, mean reward 0.457, speed 73.70 f/s
307864: done 6665 episodes, mean reward 0.448, speed 72.83 f/s
307978: done 6667 episodes, mean reward 0.448, speed 74.19 f/s
308060: done 6669 episodes, mean reward 0.429, speed 72.89 f/s
308180: done 6670 episodes, mean reward 0.428, speed 73.81 f/s
309225: done 6672 episodes, mean reward 0.427, speed 71.96 f/s
309533: done 6673 episodes, mean reward 0.432, speed 71.13 f/s
309641: done 6675 episodes, mean reward 0.428, speed 76.00 f/s
Test done in 32.96 sec, reward 1.241, steps 482
310315: done 6677 episodes, mean reward 0.443, speed 15.91 f/s
310492: done 6678 episodes, mean reward 0.443, speed 72.95 f/s
310616: done 6680 episodes, mean reward 0.436, speed 73.82 f/s
310817: done 6681 episodes, mean reward 0.430, speed 72.44 f/s
310961: done 6682 episodes, mean reward 0.434, speed 73.63 f/s
311141: done 6684 episodes, mean reward 0.436, speed 72.30 f/s
311357: done 6685 episodes, mean reward 0.438, speed 72.01 f/s
311668: done 6686 episodes, mean reward 0.435, speed 73.51 f/s
311845: done 6687 episodes, mean reward 0.440, speed 73.32 f/s
312296: done 6688 episodes, mean reward 0.451, speed 72.04 f/s
312393: done 6691 episodes, mean reward 0.445, speed 73.91 f/s
312495: done 6692 episodes, mean reward 0.447, speed 75.07 f/s
312615: done 6693 episodes, mean reward 0.439, speed 72.80 f/s
312912: done 6694 episodes, mean reward 0.444, speed 73.55 f/s
313913: done 6695 episodes, mean reward 0.470, speed 47.69 f/s
314187: done 6697 episodes, mean reward 0.468, speed 66.74 f/s
314448: done 6698 episodes, mean reward 0.474, speed 69.13 f/s
315224: done 6700 episodes, mean reward 0.484, speed 67.22 f/s
315316: done 6703 episodes, mean reward 0.481, speed 65.20 f/s
315395: done 6704 episodes, mean reward 0.480, speed 66.92 f/s
315486: done 6705 episodes, mean reward 0.481, speed 72.03 f/s
315691: done 6707 episodes, mean reward 0.478, speed 68.09 f/s
315914: done 6708 episodes, mean reward 0.482, speed 68.07 f/s
316455: done 6710 episodes, mean reward 0.488, speed 68.80 f/s
316743: done 6711 episodes, mean reward 0.489, speed 68.32 f/s
316904: done 6712 episodes, mean reward 0.490, speed 70.12 f/s
317373: done 6713 episodes, mean reward 0.501, speed 69.35 f/s
318434: done 6715 episodes, mean reward 0.513, speed 68.01 f/s
318549: done 6716 episodes, mean reward 0.511, speed 70.53 f/s
318675: done 6717 episodes, mean reward 0.511, speed 70.75 f/s
318864: done 6718 episodes, mean reward 0.497, speed 68.23 f/s
319103: done 6719 episodes, mean reward 0.484, speed 68.03 f/s
319207: done 6720 episodes, mean reward 0.484, speed 67.05 f/s
319496: done 6722 episodes, mean reward 0.489, speed 71.34 f/s
319619: done 6723 episodes, mean reward 0.483, speed 69.60 f/s
319737: done 6725 episodes, mean reward 0.474, speed 70.36 f/s
319952: done 6726 episodes, mean reward 0.473, speed 68.39 f/s
Test done in 70.38 sec, reward 2.256, steps 859
320039: done 6727 episodes, mean reward 0.470, speed 1.21 f/s
320262: done 6728 episodes, mean reward 0.471, speed 67.11 f/s
320437: done 6730 episodes, mean reward 0.456, speed 68.51 f/s
320546: done 6731 episodes, mean reward 0.456, speed 70.37 f/s
320938: done 6732 episodes, mean reward 0.464, speed 68.79 f/s
321198: done 6733 episodes, mean reward 0.469, speed 68.44 f/s
321321: done 6734 episodes, mean reward 0.466, speed 69.73 f/s
321857: done 6736 episodes, mean reward 0.469, speed 69.48 f/s
322267: done 6737 episodes, mean reward 0.465, speed 66.00 f/s
322388: done 6738 episodes, mean reward 0.466, speed 64.79 f/s
322603: done 6740 episodes, mean reward 0.465, speed 64.52 f/s
322706: done 6741 episodes, mean reward 0.464, speed 67.38 f/s
322881: done 6742 episodes, mean reward 0.463, speed 69.84 f/s
323002: done 6745 episodes, mean reward 0.455, speed 67.88 f/s
323068: done 6747 episodes, mean reward 0.441, speed 65.26 f/s
323137: done 6749 episodes, mean reward 0.432, speed 67.24 f/s
323259: done 6750 episodes, mean reward 0.433, speed 66.91 f/s
323610: done 6751 episodes, mean reward 0.439, speed 69.55 f/s
323749: done 6752 episodes, mean reward 0.432, speed 70.31 f/s
324196: done 6753 episodes, mean reward 0.438, speed 69.25 f/s
324968: done 6754 episodes, mean reward 0.453, speed 67.87 f/s
325054: done 6755 episodes, mean reward 0.453, speed 69.60 f/s
325652: done 6756 episodes, mean reward 0.468, speed 69.75 f/s
326558: done 6757 episodes, mean reward 0.488, speed 68.76 f/s
326927: done 6758 episodes, mean reward 0.494, speed 67.14 f/s
327189: done 6759 episodes, mean reward 0.495, speed 68.11 f/s
327289: done 6761 episodes, mean reward 0.482, speed 68.88 f/s
327384: done 6762 episodes, mean reward 0.480, speed 66.69 f/s
327587: done 6763 episodes, mean reward 0.485, speed 70.20 f/s
327819: done 6764 episodes, mean reward 0.490, speed 69.59 f/s
327909: done 6765 episodes, mean reward 0.486, speed 71.26 f/s
328174: done 6767 episodes, mean reward 0.490, speed 68.82 f/s
328834: done 6768 episodes, mean reward 0.506, speed 69.15 f/s
328943: done 6769 episodes, mean reward 0.508, speed 68.96 f/s
329268: done 6770 episodes, mean reward 0.513, speed 69.70 f/s
329531: done 6771 episodes, mean reward 0.519, speed 70.33 f/s
329934: done 6773 episodes, mean reward 0.494, speed 68.07 f/s
Test done in 69.75 sec, reward 2.162, steps 825
330133: done 6775 episodes, mean reward 0.497, speed 2.74 f/s
330299: done 6776 episodes, mean reward 0.500, speed 64.27 f/s
330449: done 6777 episodes, mean reward 0.487, speed 70.01 f/s
330553: done 6778 episodes, mean reward 0.485, speed 67.87 f/s
330834: done 6779 episodes, mean reward 0.492, speed 69.85 f/s
331018: done 6780 episodes, mean reward 0.494, speed 67.42 f/s
331411: done 6781 episodes, mean reward 0.499, speed 65.34 f/s
331696: done 6783 episodes, mean reward 0.501, speed 66.94 f/s
332094: done 6785 episodes, mean reward 0.503, speed 66.52 f/s
332483: done 6788 episodes, mean reward 0.489, speed 66.81 f/s
333303: done 6789 episodes, mean reward 0.509, speed 67.80 f/s
333619: done 6790 episodes, mean reward 0.517, speed 67.81 f/s
334009: done 6791 episodes, mean reward 0.526, speed 69.74 f/s
334308: done 6792 episodes, mean reward 0.531, speed 69.33 f/s
334486: done 6794 episodes, mean reward 0.525, speed 70.37 f/s
334552: done 6796 episodes, mean reward 0.498, speed 65.78 f/s
335026: done 6798 episodes, mean reward 0.498, speed 67.29 f/s
335672: done 6799 episodes, mean reward 0.514, speed 68.58 f/s
336066: done 6800 episodes, mean reward 0.505, speed 67.82 f/s
336298: done 6802 episodes, mean reward 0.509, speed 70.21 f/s
337018: done 6803 episodes, mean reward 0.527, speed 69.36 f/s
337591: done 6804 episodes, mean reward 0.540, speed 69.56 f/s
337850: done 6805 episodes, mean reward 0.545, speed 70.18 f/s
338001: done 6808 episodes, mean reward 0.537, speed 68.40 f/s
338507: done 6809 episodes, mean reward 0.549, speed 69.89 f/s
338607: done 6810 episodes, mean reward 0.539, speed 67.27 f/s
338716: done 6811 episodes, mean reward 0.534, speed 69.91 f/s
339186: done 6812 episodes, mean reward 0.542, speed 69.83 f/s
339306: done 6814 episodes, mean reward 0.532, speed 66.83 f/s
339499: done 6816 episodes, mean reward 0.507, speed 70.36 f/s
339951: done 6817 episodes, mean reward 0.515, speed 69.21 f/s
Test done in 68.89 sec, reward 2.200, steps 838
340009: done 6818 episodes, mean reward 0.512, speed 0.83 f/s
340209: done 6820 episodes, mean reward 0.509, speed 69.09 f/s
340760: done 6821 episodes, mean reward 0.522, speed 68.92 f/s
341097: done 6822 episodes, mean reward 0.524, speed 68.85 f/s
341372: done 6823 episodes, mean reward 0.527, speed 69.99 f/s
341444: done 6824 episodes, mean reward 0.527, speed 69.26 f/s
341508: done 6825 episodes, mean reward 0.528, speed 63.72 f/s
341670: done 6826 episodes, mean reward 0.526, speed 66.23 f/s
342582: done 6827 episodes, mean reward 0.548, speed 67.88 f/s
343186: done 6828 episodes, mean reward 0.558, speed 68.81 f/s
343655: done 6829 episodes, mean reward 0.568, speed 69.47 f/s
343721: done 6831 episodes, mean reward 0.564, speed 65.71 f/s
343993: done 6833 episodes, mean reward 0.554, speed 69.83 f/s
344222: done 6835 episodes, mean reward 0.556, speed 70.79 f/s
344779: done 6836 episodes, mean reward 0.557, speed 70.28 f/s
344849: done 6837 episodes, mean reward 0.548, speed 62.34 f/s
345850: done 6838 episodes, mean reward 0.571, speed 66.99 f/s
346182: done 6840 episodes, mean reward 0.575, speed 67.48 f/s
346624: done 6841 episodes, mean reward 0.583, speed 67.68 f/s
347211: done 6842 episodes, mean reward 0.594, speed 65.88 f/s
347395: done 6843 episodes, mean reward 0.598, speed 68.19 f/s
347485: done 6844 episodes, mean reward 0.600, speed 69.92 f/s
347603: done 6846 episodes, mean reward 0.601, speed 70.97 f/s
347703: done 6847 episodes, mean reward 0.602, speed 69.74 f/s
347967: done 6849 episodes, mean reward 0.608, speed 67.54 f/s
348095: done 6850 episodes, mean reward 0.608, speed 68.87 f/s
348289: done 6851 episodes, mean reward 0.603, speed 68.19 f/s
348417: done 6852 episodes, mean reward 0.603, speed 66.96 f/s
348592: done 6853 episodes, mean reward 0.596, speed 66.90 f/s
349156: done 6854 episodes, mean reward 0.590, speed 69.91 f/s
